first_name,last_name,price,above_100
Jacqueline,Russell,182.94772479868004,True
Jeremy,Davidson,238.46929286238526,True
Vincent,Taylor,19.994343157974797,False
Daniel,Alexander,257.70395903970507,True
Katherine,Brooks,16.251108685146466,False
Donna,Malone,263.62119515201044,True
Sarah,Carlson,155.1120389564699,True
Stephen,Stafford,86.7626891500863,False
Molly,Grant,114.84919290630532,True
Vanessa,Chase,7.770786949413044,False
Katrina,Miller,247.26599614383872,True
Karen,Hancock,282.61777938952804,True
Raymond,Brooks,204.872684814951,True
Amanda,Reynolds,90.21503715492626,False
Sandra,Marquez,138.17011872611278,True
Eric,Gregory,24.9297948157831,False
Mary,Allen,255.25313791658442,True
Michael,Santos,193.49951934402085,True
Ronnie,Ali,229.61594261221612,True
Mr.,Jeff,114.67608769319773,True
John,Richardson,207.1954610121322,True
Reginald,Barnes,46.87806250194687,False
Joseph,Beasley,298.37222367820493,True
Kyle,Brown,106.88415189867705,True
Ruth,Ballard,299.9455477679988,True
Michael,Bradley,203.91710704447468,True
Derek,Sandoval,143.0956664612376,True
Kayla,Brown,123.1057041941432,True
Rodney,Harrison,118.41629546760988,True
Whitney,Sims,284.5855067311153,True
Carly,Wagner,212.83931813243262,True
Brett,House,193.72380179726082,True
Robert,Weaver,109.62901818015594,True
Steve,Gonzalez,146.19330841744082,True
David,Fisher,290.1779819138707,True
Leonard,King,24.093926200524074,False
Beth,Martinez,23.527676753783165,False
Elizabeth,Lewis,173.60532141494014,True
Nicole,Small,159.85824871130768,True
Anthony,Cline,250.2882020529261,True
Spencer,Ware,159.52026850993894,True
Willie,Erickson,116.34027616114092,True
Brent,Moore,155.63854182602225,True
Maria,Hunt,285.7458255786747,True
Robert,Howard,174.47244535191197,True
Katherine,Smith,96.91551318115404,False
Mrs.,Andrea,143.00065106729875,True
Nathan,Crane,83.56558573790234,False
Dr.,Douglas,85.52238370286919,False
Mariah,Garrison,192.77346291063202,True
Dennis,Perez,138.22028569802697,True
Veronica,Berry,248.7978664800268,True
Kristine,Holland,248.54951611191555,True
Daniel,Nguyen,282.2088345863378,True
Kelly,Gregory,159.74720679291556,True
Shawn,Brown,181.37967774263345,True
Danielle,George,274.2446678923389,True
Tiffany,Brown,276.199142595472,True
Alice,Freeman,137.15837380685235,True
Daniel,Brown,112.76369365825636,True
Jessica,Hopkins,122.35183764094452,True
April,Bryant,266.67198482050867,True
Christopher,Miller,158.2431071747592,True
Duane,Smith,195.32787485784232,True
Madeline,Sandoval,121.17434977821492,True
Dr.,Victoria,3.6669874193954177,False
Paul,Davis,252.50400275448285,True
Robert,Dickerson,11.988273808411543,False
Kevin,Lambert,4.531036968590528,False
Sheila,Morton,170.34320097802518,True
Leonard,Martinez,93.22430954902843,False
Melanie,Dennis,209.6691120257842,True
Melissa,Cline,107.4820325207513,True
Timothy,Williams,258.01048145254583,True
Kimberly,Anderson,87.97839742953803,False
Sarah,Simmons,244.27572790797242,True
Michael,Bryan,233.28489032866588,True
Peter,Lopez,140.04123937921128,True
Philip,Oliver,21.30464474258913,False
Sara,Hodges,277.3543759252988,True
Richard,Hicks,73.36766830793509,False
Michael,Brown,37.87051912552857,False
Destiny,Roy,223.47633020239456,True
Kimberly,Baker,80.46348768785165,False
Jamie,Higgins,69.03028233453308,False
Preston,Ferguson,221.42495655942506,True
Rachel,Montgomery,29.08534279458788,False
Rebecca,Walls,215.27177928770385,True
Mr.,Matthew,238.66803729051603,True
Thomas,Forbes,72.71031133403474,False
Caitlin,Shelton,220.32520857267195,True
Robert,Stephens,3.6064642062574426,False
Jennifer,Lin,192.95875311701758,True
Diana,Carney,97.7844866565153,False
Kevin,Mayo,51.80383700182961,False
Nicholas,West,16.20451730391578,False
Mitchell,Kelley,13.078611032802266,False
Andre,Boyd,253.52116628661992,True
James,Knight,22.569848255575447,False
Andrew,Lee,70.51262948975763,False
David,Clay,236.98241291996558,True
Craig,Mitchell,166.28910338714115,True
Jennifer,Evans,2.9770119722926087,False
Scott,Schroeder,236.1997291485565,True
Kathleen,Gallagher,291.6779870050827,True
Benjamin,Davis,51.11857044219789,False
Luis,Mathis,299.1938817118315,True
Rachel,Thomas,161.33128661788504,True
Erin,Henry,11.736080772908574,False
Daniel,Chen,254.16654720256162,True
Katie,Parker,13.949061937757143,False
Melissa,Robinson,205.87810894805932,True
Samuel,Dalton,14.083574261940868,False
Nicole,Jones,51.59257197032272,False
James,Baker,170.92731694585294,True
Amanda,Hopkins,200.6433574454898,True
Eric,Rodriguez,103.93546298046707,True
Rebecca,Gallagher,221.543545136275,True
Paul,Daniels,232.54837001903823,True
Stephanie,Green,2.6639677860196165,False
Beth,Stone,35.238932882833794,False
Paul,King,188.56517502468498,True
Lauren,Kelly,13.001235242948296,False
Laura,Pierce,16.16340438532733,False
Heather,Bennett,255.1741149028328,True
Joshua,King,107.35901265537173,True
Jasmine,Flores,289.76965662161723,True
Sarah,Chandler,55.2448599785612,False
Denise,Miller,158.86413390942278,True
Randy,Moyer,125.96832447404744,True
Megan,Perry,287.0921960833636,True
David,Weber,140.94462406273536,True
Michael,Hoffman,145.27176333461028,True
Amy,Townsend,217.59220908772446,True
Martin,Larson,171.93567682441028,True
Savannah,Hampton,245.2155174809531,True
Amanda,Chavez,4.068803173234627,False
Tina,Campos,292.10019999975134,True
Crystal,Blake,227.63303913521253,True
Beth,Morales,229.9794474074292,True
Mark,Johnson,177.54765566946003,True
Emily,Kramer,249.95984749803853,True
Scott,Jackson,200.64865337114276,True
Kayla,Stanley,39.11623891884231,False
Heather,Combs,75.68140908234362,False
Samantha,Watson,209.23717668730626,True
John,Taylor,162.38398497931544,True
Kristen,Waller,203.30262585969533,True
Robert,Chang,59.6457939469142,False
Elizabeth,Berry,48.188289086503886,False
Leslie,Estes,160.47949396597366,True
Joseph,Wilson,265.840552610548,True
Austin,Ramirez,212.70362885528039,True
Amanda,Evans,148.0328504906187,True
Stephanie,Martinez,167.4969941491264,True
Trevor,Valenzuela,233.38325479226162,True
Jaime,Perez,142.84246812007626,True
Randy,Stone,126.80863909611824,True
Elizabeth,Delgado,287.0605844611378,True
Anthony,Scott,103.28643641116209,True
Cody,Johnson,170.0586264272679,True
Bryan,Hall,260.90822223080545,True
Sergio,Day,276.6420590982142,True
Nicole,Wiggins,65.95568043362258,False
Kathleen,Turner,262.10497405347047,True
Joshua,Holland,299.5158410622782,True
Jessica,Miller,124.42151510081499,True
Alex,Moore,142.4182390394163,True
Julie,Boyd,39.18863722672216,False
Tara,Barnes,128.891805785869,True
Heather,Brown,186.71130157110446,True
Michelle,Gutierrez,46.665020668058894,False
Tiffany,Brown,45.124329165688216,False
Alicia,Todd,205.87062293435696,True
Annette,Morris,17.249119974258786,False
Lindsey,Hines,117.80796886953352,True
Logan,Watkins,52.17159020084162,False
John,Harmon,154.80876097976932,True
Alexis,Williams,223.497704706555,True
Andrea,Oliver,115.64285012546463,True
Darrell,Smith,57.00665127364544,False
Patrick,Hendrix,9.994643512689393,False
Matthew,Bruce,257.37435786275654,True
Steven,Ortiz,227.2720734810691,True
Jimmy,Navarro,164.96023547294334,True
Anthony,Friedman,17.753191996398343,False
Michael,Barrett,39.21052339278826,False
Catherine,Taylor,55.503570690316145,False
John,Ross,226.06569374836383,True
Michael,Austin,67.81751254321779,False
Troy,Warren,111.33948448304649,True
Alicia,Ruiz,164.60267732732257,True
Dana,Santos,295.99348873876613,True
Christian,Porter,145.4184193340282,True
Emily,Ramos,63.74626360799794,False
Lisa,Marquez,227.07548353857268,True
Sergio,Hughes,240.3088335903973,True
Angela,Fischer,44.62116994162136,False
Lance,Weaver,23.273903716681343,False
Dawn,Ward,201.1261375694231,True
Norman,Simpson,219.3829511621703,True
Suzanne,Haas,268.84301719289255,True
Lisa,Craig,32.20190241299865,False
Joseph,Summers,234.39831144147936,True
Carl,Decker,29.47284095002655,False
Sandra,Pollard,206.4794457029556,True
Cameron,Nielsen,160.92211147021084,True
Frank,Jones,95.72477061935514,False
James,Jordan,298.5896987339817,True
Destiny,Rojas,89.68388380080583,False
Lisa,Clark,273.5127707988084,True
Lori,Valdez,111.5501182491272,True
Danny,Lewis,224.40379087799096,True
Jennifer,Martin,87.64623686837696,False
Richard,Bauer,164.22095177779948,True
Alicia,Ferrell,169.30284248286088,True
Grant,Hall,0.5586407679520566,False
Elizabeth,Hill,237.897159749812,True
Jacqueline,Brown,267.5073580768911,True
Tiffany,Barron,185.2634792725521,True
Arthur,Chandler,226.59721725240283,True
Mark,Bowman,180.10646761337432,True
Dr.,Shannon,131.23042029439608,True
Kelly,Johnson,124.16337991749657,True
Brian,Contreras,60.52315419120286,False
John,Dixon,183.46151007327447,True
Tamara,Wilson,5.0069037181452725,False
Christina,Bishop,197.76890342033516,True
Jennifer,Smith,169.7637516031604,True
Denise,Clark,270.0765365279224,True
Ms.,Angela,194.59220038993843,True
Amy,Mills,132.670893826826,True
Stephanie,Spears,128.78589036494242,True
Alexandra,Lawrence,112.38945857652823,True
Joe,Powell,18.98297458146122,False
Matthew,Diaz,124.6120874429752,True
Joshua,Sanchez,147.1338778783085,True
Joseph,Herring,262.3721840579144,True
Billy,Riley,141.18915256961046,True
Cheryl,Crosby,128.69643145948436,True
Jeanne,Brown,79.06627536243272,False
Rebecca,Clarke,174.54185726746383,True
Ronald,Hudson,240.16836590485343,True
Derek,Wolf,136.99871386778202,True
Jennifer,Lee,168.41306618709194,True
Dr.,Courtney,205.9871435755231,True
Kevin,Boyd,276.04305179926627,True
Christopher,Harrell,47.54869596057072,False
Terri,Schultz,95.12922836334663,False
Jonathan,Brooks,113.40232047800707,True
Gregory,Yoder,66.7288822595667,False
Tammy,Welch,243.68078848308036,True
Jennifer,Doyle,125.08294709805205,True
Michelle,Moore,139.85264012808727,True
Mr.,Matthew,31.244451409575767,False
Valerie,Bishop,141.0465529408185,True
Olivia,Moore,182.77226327327824,True
Rachel,Lynch,11.168730891975462,False
Victoria,Carroll,100.40094800269674,True
Richard,Duffy,192.82785778054324,True
Harold,Rowe,4.973566674809115,False
Jasmine,Bailey,240.1984740955689,True
Victoria,Goodman,157.2129032624783,True
Christopher,Frost,51.77460980408332,False
Michael,Larsen,119.93411078219327,True
Robert,Coffey,100.31045952000973,True
Carolyn,Harmon,132.2465755012127,True
Jared,Garrison,176.72059428993762,True
Susan,Burton,71.54482097118381,False
Bryan,Patton,6.517783303408464,False
Mr.,Kyle,47.95291872991781,False
Jeremy,Davis,196.88090626287752,True
Kevin,Bryant,119.26622296021364,True
James,Harrington,153.66009260559548,True
Christina,Weaver,158.47537058412158,True
Robert,Kennedy,169.29436272479506,True
Richard,Jarvis,114.69255758303879,True
Aaron,Ford,266.5653789516034,True
Donna,Franklin,212.00734373861988,True
Angela,Martinez,97.13919381458885,False
Michael,Anderson,56.30656726112,False
Charles,Stevens,146.52720629970247,True
Dr.,Christopher,176.63651173920715,True
Melanie,Francis,148.62381071196782,True
Kevin,Johnson,57.07758116782604,False
Annette,Johnston,286.43684753958337,True
Laura,Jones,251.8256961308548,True
Brianna,Parks,105.66882686263723,True
Mario,Henderson,289.3215947658619,True
Rachel,Garcia,18.33863306508245,False
Taylor,Evans,152.08136427816697,True
Denise,Olson,263.85941968886766,True
Jenna,Odom,54.33763494077542,False
Jennifer,Parker,114.30514170828823,True
Melissa,Haynes,249.41104455919643,True
Dr.,Terry,135.28260204868084,True
Daniel,Mitchell,273.16612165607967,True
Steven,Williams,89.40717195655887,False
Nicholas,White,234.4239386240532,True
Robert,Le,143.35760730767123,True
William,Daniels,2.753639960095433,False
Anthony,Hoffman,205.89371705687282,True
Jessica,Smith,140.79979079598718,True
Charles,Martinez,53.45634466854706,False
Michael,Harrison,264.9058227771508,True
Cynthia,Oconnor,134.09744411173943,True
Wesley,Williams,210.54881312393326,True
Keith,Wheeler,64.57752577554136,False
Anna,Lopez,299.14994264123834,True
Megan,Montoya,77.73528252030678,False
Alice,Wallace,258.1149996161464,True
David,Barry,293.0649330153635,True
Crystal,Anderson,85.67769937532303,False
Charles,Walters,136.32737536750207,True
Amy,Hall,165.78154970692,True
Daniel,Allison,202.92057177454484,True
Monica,Rogers,115.60975620997904,True
Lisa,Brennan,244.69072909279663,True
Hector,Adams,258.29833923034124,True
Samantha,George,177.6586378919601,True
Peter,Sanders,248.567816626197,True
Yvonne,Coleman,299.9854722647349,True
Charles,Miller,37.893480770582855,False
Mathew,Harmon,5.477643314172009,False
Heather,Collins,18.938720494685946,False
Anne,Mccullough,38.486911164539116,False
Terry,Moore,251.98736768453486,True
James,Rogers,39.25426013673775,False
Stephen,Brown,166.41230004391429,True
Mark,Morales,205.58033142036967,True
Kathleen,Tran,248.44988523597854,True
Michelle,Stone,59.92907123309495,False
Catherine,Scott,261.62056557704386,True
Robert,Dyer,159.33573937868817,True
Bryan,Martinez,292.4598722984053,True
Danielle,Miller,5.840759286520248,False
Natalie,Gentry,115.4240965051194,True
Mark,Martinez,274.8417110736229,True
Margaret,Baird,178.1376538497155,True
Jacqueline,Conway,161.0544466431789,True
Jennifer,Miller,167.65137999390134,True
Stephanie,Salinas,180.1732759783372,True
Jesse,Duarte,23.191714065611485,False
Tammy,Williams,24.008395557116536,False
Jay,Lynch,43.56506347326764,False
Adam,Thompson,87.50028920470335,False
Chad,Clark,291.28504767185717,True
Maxwell,Cole,138.5224021584544,True
Tony,Lester,220.7106572411257,True
Bethany,Williamson,115.98620242337921,True
Javier,Moss,41.309850297397794,False
Ronald,Owens,216.8781531273284,True
Jennifer,Lewis,61.695013630610035,False
Jennifer,Goodwin,6.7726215188065195,False
Joseph,Wright,155.260624089237,True
Erik,Delgado,273.22199695064813,True
Paul,Reid,63.285495421287116,False
Thomas,Bryant,146.49678308298266,True
Marvin,Wood,273.36355234983927,True
Zachary,Gordon,250.18959150334823,True
Eric,Becker,97.12959620281868,False
Jason,Greene,169.14310165302234,True
Thomas,Davis,230.9547299294626,True
Kimberly,Duncan,191.12038514712486,True
Samantha,Smith,291.88034412440226,True
Thomas,Rogers,112.95760975868654,True
Ryan,Hammond,21.405537502009608,False
Jillian,Smith,259.36251142881736,True
Charles,Harris,84.45795116222249,False
Jenny,Lewis,253.65137035790767,True
Heidi,Bolton,146.45627170796342,True
Ian,Park,77.37019197094416,False
David,Guzman,216.07523682559727,True
Pamela,Dillon,51.723795647283936,False
Kimberly,Leblanc,294.60526510518815,True
Megan,Smith,25.420569309572315,False
Ronald,Costa,136.88543437103738,True
Daniel,Lewis,143.98516014060283,True
Dale,Ramirez,15.01368802026156,False
Abigail,Allen,229.78385739378254,True
Kenneth,Sims,37.63598279626672,False
Lisa,Mendez,40.543382970204725,False
Eric,Brown,174.29210173762903,True
Kristi,Cobb,23.913340702064048,False
Anne,Macdonald,81.47862785712633,False
Lauren,Parker,187.0023174201859,True
Carol,Sharp,199.5697161149671,True
Christine,Miles,273.943544262735,True
Amanda,Bowers,261.92280802852747,True
Joseph,Buck,86.80183349855088,False
Sean,Conway,56.43303097969758,False
Julia,Murphy,73.19912337428778,False
Lynn,Anderson,169.82374477332073,True
James,Gray,188.8138290018426,True
Stephanie,Gray,200.8256850856981,True
Ronald,Baird,215.99931503193298,True
Christopher,Cochran,204.0887366777502,True
Kyle,Torres,63.417126625448454,False
William,Oconnor,242.14362796647737,True
Caleb,Kelly,285.63342681673873,True
Rachael,Garcia,226.41725805113074,True
Brandon,Weber,298.4802227030543,True
Thomas,Hoover,200.08022143805604,True
Michelle,Jimenez,14.804153077738814,False
Rebecca,Davis,32.98097797644679,False
Miranda,Flynn,298.8357651514763,True
Jennifer,Perez,140.363728662726,True
James,Newton,191.8006974951824,True
Peter,Hernandez,194.19676776305627,True
Nicholas,Combs,20.104580627333227,False
Karen,Wilson,160.15103312068138,True
Jenna,Campbell,190.99434362915463,True
Michelle,Melendez,52.909177950219146,False
Andrew,Gallagher,136.30898998377782,True
Laura,Ross,182.02449781613785,True
Teresa,Lindsey,27.52334915579596,False
James,Frost,223.61709739450183,True
Robert,Jackson,22.053682234491426,False
John,Norman,109.60336352889259,True
Alicia,Anderson,173.55202807069347,True
Jason,Chang,44.35362764028877,False
Laura,Gray,55.50345351611337,False
Wanda,Long,114.3179821803643,True
Sylvia,Koch,140.3506493384441,True
Melissa,Higgins,62.36313364465365,False
Eric,Glover,38.36237335388799,False
Daniel,Cisneros,108.591398060217,True
Emily,Graham,101.03356497986569,True
Sherri,Smith,67.86065479383348,False
Dr.,William,167.3695821890839,True
Terri,Aguirre,54.24212959560772,False
Natalie,Haney,137.4158277444985,True
Casey,Holder,69.05125996855432,False
Lisa,Duran,56.088476380100936,False
David,Smith,80.85434702301005,False
Emily,Andrews,30.55093485889057,False
Kyle,Harvey,271.1239507503337,True
Laura,Wu,79.61965825029033,False
Elijah,Johnson,136.99646164112906,True
Brittany,Montgomery,288.82865584810247,True
Aaron,Mccarthy,84.39861828399039,False
Sarah,Harris,144.86569979418095,True
Jacqueline,Johnston,141.27794533330487,True
Tina,Wood,191.49258286505423,True
Karen,Duncan,4.247976362071437,False
Victor,Owens,158.47375085301258,True
Nathan,Warren,117.11774608045721,True
Kenneth,Brown,75.67015828770633,False
Jill,Cain,3.867089510271749,False
Kimberly,Koch,116.89895847185602,True
Allison,Obrien,44.595202146647104,False
Robert,Martinez,227.92119805868302,True
Peter,Wilson,231.06582532335628,True
Kelsey,Wiley,176.11166675543254,True
Eric,Murray,103.21788908033906,True
John,Rogers,144.64054905492202,True
Luke,Estrada,85.78863404765997,False
Mr.,Robert,80.21717500476939,False
Kimberly,Koch,165.42219244487396,True
Laura,Bailey,45.794628447580614,False
Allison,Frye,58.0256755638128,False
Krystal,Owens,273.319315624103,True
Denise,Ferguson,220.6739738893428,True
Crystal,Alexander,207.33727502526662,True
Henry,Cummings,105.08483831490473,True
Lori,Morgan,241.78283535158963,True
Donald,Barton,271.30829673484106,True
Janet,Collins,248.9042908653832,True
Austin,Rosales,145.33091407330474,True
Kathy,White,3.687331701383767,False
Mrs.,Kimberly,148.06093040502776,True
John,Hudson,225.93863289815332,True
Don,Ryan,2.6651258236084048,False
Sarah,Morgan,130.90603723469923,True
Samuel,Patel,129.0223581811897,True
Robert,Wilson,183.34079503609925,True
Megan,Aguilar,118.46505239857895,True
Jonathan,Green,10.231398162163783,False
Jacob,Tate,278.188789519216,True
Trevor,Brown,18.32777864432461,False
Kristine,Barker,52.82568246927814,False
Cameron,Brown,95.90174021992382,False
Lauren,Taylor,77.35902673479151,False
Brandon,Murphy,7.589198877929149,False
Paul,Ward,181.53170806951968,True
Cynthia,Ward,100.60607943963929,True
Kristin,Lawson,160.2054475533464,True
Stephen,Roberts,187.55864685534812,True
Victor,Rivera,120.59420519174292,True
James,Castaneda,83.44662013404046,False
Ryan,Olsen,201.6003909458655,True
Alejandra,Jones,94.58154941629816,False
Cheyenne,Miranda,78.1676873947192,False
Courtney,Maxwell,35.61603968234642,False
Lindsay,Acosta,205.95360239042324,True
Michael,Middleton,79.0239121978233,False
Katrina,Perry,232.04251786214516,True
Bailey,Johnson,217.0059981731524,True
Robert,Ortiz,69.74793995897899,False
Glenda,Woods,99.96543797672724,False
Doris,Meyer,135.15512822134974,True
Connie,Harper,154.1909599207544,True
Tyler,Parker,267.85556593177137,True
Julie,Hernandez,33.97775308767712,False
Nicole,Kim,73.20786800432343,False
John,Benitez,38.03232574780986,False
Dustin,Thomas,127.93536911787336,True
Sheri,Carter,161.7622889522044,True
Ryan,Davis,201.3310135317296,True
Shelby,Kaufman,269.888625463116,True
Debbie,Burns,0.8415347237140214,False
Kyle,Morales,9.360940022295406,False
Nicole,Johnson,69.70300029627849,False
Gabriel,Preston,51.928826875684976,False
Casey,Johnston,8.571507148921686,False
Sean,Adams,99.8138017592422,False
Joel,Lee,155.41729566361587,True
Mark,Williams,258.8473472047927,True
Joseph,Bartlett,52.82709700033183,False
Debra,Wilson,286.2563051261044,True
Megan,Sullivan,143.10943659851512,True
Jake,Davis,158.2991761633914,True
Timothy,Russell,181.01043691769692,True
Steven,Hodges,193.68248264385224,True
Meagan,Robinson,269.5537994524222,True
Brandon,Orozco,291.40754481370135,True
Scott,Sandoval,195.72956839207,True
Jeremy,Hunter,109.7843202973161,True
Monica,Lloyd,237.58248746096316,True
Ryan,Scott,296.47665217907183,True
Kari,Nguyen,274.69065141583593,True
Heidi,Brown,139.5269305541467,True
Rebecca,Castillo,126.23076819898779,True
Terri,Cox,245.8264778417297,True
Timothy,Smith,281.11501211504316,True
Molly,Coleman,260.9460553030121,True
Katherine,Brown,37.77886046609997,False
Kyle,Dalton,273.94800700214523,True
Haley,Oconnor,92.60559755127916,False
Janet,Tate,296.91350296385264,True
Timothy,Collins,104.66308311012014,True
Michael,Marks,283.1383796287073,True
Maria,Day,23.79444448996597,False
Jason,Trujillo,299.45622649177955,True
Kristin,Parker,135.39589025850321,True
Megan,Livingston,242.878538631076,True
Mr.,Joshua,84.82707931007624,False
Ann,Fuentes,87.7880341959824,False
Briana,Vega,47.10642161947442,False
Kathryn,Jackson,132.66595498452963,True
Mary,Galloway,246.88167787947756,True
Lorraine,Lee,19.205353627375104,False
Brittany,Hill,82.14373559132622,False
Laura,Benjamin,232.0857279189328,True
Jennifer,Collier,5.028182914329649,False
Lisa,Ramirez,77.96112244045233,False
Angel,Hill,90.0643763071113,False
Connor,Rivas,49.1799723007749,False
Mrs.,Ashley,242.17680171419568,True
William,Gay,159.91302404365385,True
Joshua,Sanchez,232.94036938131802,True
Nicole,Moon,129.83928631972935,True
Kayla,Wilson,147.0869319285146,True
Brett,Brown,235.32396905501324,True
Mr.,Thomas,289.12383367483164,True
Kristin,Rosales,193.9127529542604,True
Jennifer,Cruz,227.7898924287538,True
Amanda,Chandler,39.8424426113309,False
Taylor,Lopez,294.73808483137714,True
Tyler,Jones,25.074042117024064,False
Derek,Walker,264.1815861314108,True
Lauren,Chase,115.83953495107826,True
Dean,Rice,162.12244406835148,True
Brenda,Boyer,284.0191994537438,True
Melissa,Jordan,165.50431160656748,True
Brianna,Valentine,235.78238952272343,True
Richard,White,36.57488333444439,False
Steven,Paul,173.93360256626,True
Jessica,Peck,246.0731505329213,True
Christopher,Hughes,81.73881827425879,False
Nancy,Rodriguez,135.43700724183526,True
Stacy,Robles,248.1166216974673,True
Robert,Bray,259.0186654090134,True
Mrs.,Kelly,200.43315942118957,True
Charles,Butler,22.761325358467865,False
Emily,Shaw,191.01073374110484,True
Anne,Dixon,8.544510834369124,False
Joan,White,36.427225543773254,False
Darren,Mcfarland,12.649938689146445,False
Tammy,Lane,42.19079144890673,False
Duane,Smith,29.213774995877102,False
Carrie,Martinez,210.86251268586784,True
Jeffery,Hill,71.5762064172415,False
Jessica,Clark,194.14986470209283,True
Linda,White,91.4722303438824,False
Jake,Spencer,29.619517744303728,False
Jeremy,Miller,82.20378235778465,False
Alexandra,Blackwell,262.5874119792944,True
Brian,Best,226.1846724868681,True
Mary,Reynolds,144.54115778987372,True
Valerie,Armstrong,32.978599261031185,False
Joseph,Gray,48.70703674495003,False
Jennifer,Dominguez,105.82960562432552,True
Heather,Rodriguez,174.13017163657207,True
Curtis,Valdez,284.9405214331087,True
Joseph,Chan,50.86043962536421,False
Jeffrey,Edwards,257.61296233669043,True
John,Schmidt,208.5724419175047,True
Roberto,Adams,240.03954227041427,True
Ian,Vargas,245.9328291814379,True
Breanna,Merritt,125.73772760719757,True
Sherry,Smith,178.38975884279034,True
Sara,Dominguez,276.54160112295216,True
Gabriel,Short,23.13299916716587,False
Kathleen,Ali,259.6882031638612,True
Jessica,Bailey,19.44288818290323,False
Patrick,Johns,141.12242891836564,True
Timothy,Massey,24.779355492526307,False
Yolanda,White,66.96092476985058,False
George,Long,88.49273111905974,False
Danielle,Wilson,76.63159125247854,False
Michele,Page,117.43453712365492,True
Benjamin,Smith,135.9881171298615,True
Michael,Farrell,78.80973807512106,False
Richard,Gibson,80.96958367025962,False
Stephanie,Chambers,144.3811142072743,True
Daniel,Rice,58.36426311777713,False
Danielle,Stephens,226.29475221453603,True
Ashley,Chase,170.75641146660186,True
Carlos,Rangel,115.96879169476604,True
Lindsey,Castillo,283.9979293683311,True
Scott,Johnson,169.8889959690369,True
Sharon,Hicks,25.648042588747852,False
Ashlee,Oconnell,100.24631971482016,True
Amy,Parker,235.0797931871592,True
John,Wright,172.9184288248787,True
Denise,Davis,271.2020934124729,True
Beth,Peck,288.89098141376166,True
Steve,Ellis,132.28320585688138,True
Stacey,Reed,153.85740147776957,True
Christine,Scott,238.1391349368985,True
Mrs.,Sarah,252.22140052692336,True
Crystal,Stout,110.5572951764696,True
Matthew,Lyons,113.12427105726809,True
Ann,Wolf,13.875512836261358,False
Colleen,Davis,93.24937860237036,False
Shannon,Miller,276.70104516736075,True
Yvonne,Kirk,97.43043610496565,False
Daniel,Johnson,255.0882880584404,True
Alexander,Stewart,292.92482120995095,True
Linda,Gibson,45.637302005033206,False
Brianna,Schaefer,12.333130587848695,False
Gwendolyn,Lane,230.72409263324363,True
Andrew,Brewer,9.514198171538824,False
Lisa,Hooper,177.92689287040037,True
Angela,Morris,139.9280016694245,True
Ashley,Montes,275.817807269512,True
Margaret,Medina,296.2742330338628,True
Ian,Thomas,41.133743120147145,False
Christopher,Smith,185.98320097760254,True
Victoria,Jones,236.59532516026462,True
Mark,Frederick,60.47333734001232,False
Joshua,Atkinson,271.5487954602908,True
Russell,Coleman,67.75916188988835,False
Michelle,Roberts,162.3774364422607,True
Dan,Reynolds,31.669783346940818,False
Tim,Robinson,59.94453843197789,False
Shawn,Sanders,104.783124893164,True
Carol,White,230.22516735585418,True
Dawn,Clark,275.49872672802206,True
Francisco,Vasquez,227.7960533030759,True
Andre,West,93.02082067644936,False
Cristian,Kelley,283.39447223191,True
William,Brown,206.8503521664151,True
Ashley,Davidson,28.96089781887102,False
Audrey,Wilson,257.9296701571298,True
Joseph,Long,235.1362395219724,True
John,Smith,154.92903934369687,True
Jeffrey,Turner,70.50339037910092,False
John,Sloan,255.26366679488115,True
Linda,Evans,10.846530352547457,False
Tammy,Brown,246.95765035578015,True
Jesse,Perry,226.77444673640665,True
Ricardo,Cruz,257.8857197851064,True
Mary,Stevens,25.422799091180238,False
Wendy,Grimes,49.06849568981714,False
Anthony,Howe,34.472034033881734,False
Collin,Velazquez,216.59518851709092,True
Michael,Dudley,71.88919103525484,False
Michelle,Guzman,231.53080531048798,True
Jessica,Smith,237.4542638431611,True
Kevin,Benitez,247.04551087610423,True
Amanda,Nichols,109.47112079959568,True
Michael,Hall,192.71764851849647,True
Marcus,Villarreal,197.78456673538818,True
Jessica,Fleming,138.48053284382743,True
Brenda,Long,123.22072410169801,True
Megan,Taylor,264.16836062534395,True
Keith,Avila,216.94893564486125,True
Kelly,Lopez,202.55650804718337,True
Natasha,Lee,265.47759061398534,True
Shane,Gonzales,113.05410469199623,True
Jill,Brown,148.6121080089708,True
Nicole,Jacobs,145.80241000319884,True
Tanya,Harris,138.06537594616415,True
Diane,Mcgee,179.30549190606206,True
Aaron,Salas,268.3713999880224,True
Angela,Humphrey,271.337745713836,True
Teresa,Flynn,259.5327324111505,True
Patrick,Powell,227.5460156082149,True
David,Brock,209.173511790166,True
Mr.,James,190.42985451334442,True
Tanya,Le,245.96571542618457,True
Joshua,Martinez,175.35545677964996,True
Justin,Perez,119.0132725595692,True
Cristina,Martin,174.20251995577405,True
Steven,Campbell,163.91174300205537,True
John,Johnson,140.25424158721341,True
Jesse,Garcia,149.8163117594574,True
Kelly,Morales,187.6061767052869,True
Joseph,Nguyen,66.66516290575254,False
Tabitha,Kim,113.34291206091149,True
Jonathan,Jones,86.63529939624318,False
Sheri,Johnson,36.35694037514815,False
Amy,Reeves,188.16525346642402,True
Allison,Guzman,192.20309646538948,True
Stephanie,Anderson,43.19319368451842,False
